INSERT INTO Players (first_name, last_name, birth_date, sex, elo_rating)
VALUES
('Robin', 'Carter', '1739-11-20', 'F', 2461),
('Steven', 'Parker', '1921-02-18', 'M', 2240),
('Joseph', 'Odom', '1700-12-02', 'M', 930),
('Emily', 'Payne', '1704-11-15', 'F', 1697),
('Nancy', 'Higgins', '1878-03-02', 'F', 1175),
('Stephen', 'Meadows', '1717-08-23', 'M', 2382),
('Daniel', 'Perez', '1809-05-07', 'M', 2046),
('Jon', 'Brown', '1910-03-03', 'M', 2215),
('Raymond', 'Kelley', '1710-07-02', 'M', 2166),
('Morgan', 'Butler', '1713-01-21', 'F', 2572),
('Kelly', 'Thompson', '1860-10-12', 'M', 1680),
('Debra', 'Morgan', '1921-05-29', 'F', 740),
('David', 'Shaffer', '1768-03-15', 'M', 1749),
('Kevin', 'Hurst', '1807-05-12', 'M', 1738),
('Renee', 'Garcia', '1876-07-20', 'F', 1237),
('Richard', 'Bell', '1985-04-08', 'M', 1876),
('Teresa', 'Mathis', '1806-01-05', 'F', 1992),
('Laurie', 'Turner', '1703-05-28', 'F', 1685),
('Megan', 'Smith', '1905-11-12', 'F', 1638),
('Sandra', 'Evans', '1927-06-11', 'F', 1667),
('Leah', 'Harrison', '1824-06-07', 'F', 1586),
('Katherine', 'Garcia', '1919-07-21', 'F', 1401),
('Beverly', 'Powers', '1980-06-18', 'F', 939),
('Ryan', 'Hancock', '1780-11-11', 'M', 2186),
('Melissa', 'Walker', '1891-09-15', 'F', 893),
('Johnny', 'Tucker', '1796-05-03', 'M', 1298),
('Sally', 'Moore', '1857-11-24', 'F', 932),
('Derrick', 'Rivera', '1835-11-30', 'M', 1395),
('Eric', 'Lara', '1830-12-10', 'M', 1983),
('Kelly', 'Rivas', '1941-06-29', 'M', 2082),
('David', 'Welch', '1983-05-13', 'M', 2298),
('Becky', 'Parker', '1994-10-30', 'F', 1978),
('Elizabeth', 'Wallace', '1921-10-26', 'F', 1186),
('Shane', 'Johnson', '1781-05-26', 'M', 2128),
('Karen', 'Leon', '1717-09-11', 'F', 936),
('Sophia', 'Davis', '1732-01-15', 'F', 1893),
('Amy', 'Giles', '1729-10-11', 'F', 2408),
('Marcus', 'Williams', '1847-03-20', 'M', 2550),
('Daniel', 'Nixon', '1862-02-06', 'M', 2087),
('Anthony', 'Thomas', '1999-04-04', 'M', 1454),
('Karen', 'Ramsey', '1971-05-07', 'F', 1696),
('Tina', 'Brewer', '1964-02-06', 'F', 661),
('Lindsey', 'Arias', '1758-06-27', 'F', 1072),
('Benjamin', 'Brown', '1821-01-13', 'M', 897),
('Amy', 'Clements', '1796-05-05', 'F', 810),
('William', 'Gomez', '1856-03-17', 'M', 1871),
('Brandon', 'Coleman', '1779-08-04', 'M', 1254),
('Bryan', 'Smith', '1976-07-18', 'M', 692),
('Christine', 'Lawson', '1721-04-08', 'F', 2654),
('Mark', 'Chase', '1965-05-27', 'M', 2001),
('Robin', 'Frank', '1701-12-07', 'F', 1784),
('Sarah', 'Higgins', '1737-11-08', 'F', 1147),
('Brian', 'Williams', '1772-12-10', 'M', 1104),
('Loretta', 'Brown', '1758-01-28', 'F', 1011),
('Linda', 'Maynard', '1741-03-14', 'F', 1969),
('Valerie', 'Greene', '1808-10-13', 'F', 2614),
('Stephanie', 'Glover', '1853-02-17', 'F', 1088),
('Michelle', 'Andrews', '1852-02-14', 'F', 851),
('Kenneth', 'Bridges', '1710-03-18', 'M', 1821),
('Curtis', 'Walker', '1882-08-03', 'M', 1248),
('Lindsay', 'Austin', '1911-09-30', 'F', 1942),
('Sydney', 'Morris', '1889-08-30', 'F', 2217),
('Anita', 'Garcia', '1988-10-26', 'F', 1819),
('Julie', 'Baker', '1934-01-10', 'F', 1100),
('Patricia', 'Carter', '1744-12-27', 'F', 734),
('Mary', 'Wiggins', '1726-07-01', 'F', 978),
('Joseph', 'Hill', '1808-09-23', 'M', 1063),
('Shaun', 'Thompson', '1988-09-10', 'M', 2083),
('Shelia', 'Stewart', '1875-08-08', 'F', 980),
('Steve', 'Walters', '1967-09-26', 'M', 2158),
('Natalie', 'Davis', '1964-07-11', 'F', 1698),
('Ashlee', 'Jordan', '1708-12-29', 'F', 1837),
('Randall', 'Lucero', '1944-12-22', 'M', 2306),
('Laura', 'Gonzalez', '1726-06-15', 'F', 1076),
('Tara', 'Walters', '1931-05-16', 'F', 1930),
('Dustin', 'Bolton', '1926-09-27', 'M', 2001),
('Michael', 'Clements', '1851-08-09', 'M', 1415),
('Christopher', 'Franklin', '1997-10-16', 'M', 2600),
('Carrie', 'Christian', '1765-03-29', 'F', 834),
('Destiny', 'Palmer', '1956-03-12', 'F', 2676),
('John', 'Stone', '1707-11-15', 'M', 2470),
('Edward', 'Rhodes', '1716-07-12', 'M', 1560),
('Margaret', 'Wilson', '1770-04-21', 'F', 675),
('David', 'Johnson', '1856-05-18', 'M', 1729),
('Tom', 'Mueller', '1835-06-13', 'M', 2508),
('Andrea', 'Bruce', '1974-02-17', 'F', 1845),
('Crystal', 'Brown', '1914-10-26', 'F', 1830),
('Sierra', 'Cross', '1986-11-02', 'F', 782),
('Jonathan', 'Santiago', '1754-11-06', 'M', 1234),
('Cheryl', 'Coleman', '1964-01-23', 'F', 1887),
('Allison', 'Davis', '1978-02-13', 'F', 2323),
('Kerri', 'Russell', '1760-07-02', 'F', 1490),
('Kenneth', 'Macias', '1889-04-13', 'M', 764),
('Michelle', 'Gallagher', '1714-11-25', 'F', 1660),
('Matthew', 'Walker', '1743-04-11', 'M', 2219),
('Christopher', 'Torres', '1968-12-10', 'M', 1157),
('Gail', 'Davis', '1914-10-06', 'F', 977),
('John', 'Frank', '1797-11-18', 'M', 1798),
('Gwendolyn', 'Hickman', '1725-12-19', 'F', 723),
('Juan', 'Daniels', '1706-01-22', 'M', 2322),
('William', 'Perry', '1999-05-31', 'M', 2702),
('Jeremiah', 'Perez', '1731-08-12', 'M', 1182),
('Gregory', 'Woods', '1868-07-24', 'M', 2826),
('Mariah', 'Clay', '1717-02-19', 'F', 2238),
('Jorge', 'Gonzales', '1914-03-16', 'M', 1997),
('Sean', 'Jones', '1850-10-06', 'M', 1185),
('Mackenzie', 'Garcia', '1822-11-03', 'F', 2380),
('Debra', 'Jackson', '1701-04-05', 'F', 2059),
('Justin', 'Rios', '1743-02-15', 'M', 1651),
('Laurie', 'Ruiz', '1709-11-18', 'F', 1016),
('Sara', 'Stewart', '1719-04-16', 'F', 821),
('Morgan', 'Clark', '1836-03-29', 'F', 1612),
('Jennifer', 'King', '1752-05-16', 'F', 1906),
('Norman', 'Payne', '2009-06-09', 'M', 1354),
('Julian', 'Camacho', '1850-09-04', 'M', 1978),
('Jennifer', 'Castaneda', '1739-11-18', 'F', 1915),
('Jennifer', 'Munoz', '1817-01-20', 'F', 1580),
('Andrew', 'Silva', '1744-01-29', 'M', 2113),
('Douglas', 'Smith', '2008-04-27', 'M', 1395),
('Kevin', 'Martinez', '1986-07-12', 'M', 770),
('Steven', 'Campbell', '1775-03-14', 'M', 1443),
('Bridget', 'Kelly', '1995-12-13', 'F', 2040),
('Anthony', 'Leblanc', '1883-12-04', 'M', 1536),
('Rebecca', 'Castillo', '1806-03-16', 'F', 2241),
('Edwin', 'Thomas', '1866-07-20', 'M', 992),
('Daniel', 'Hernandez', '2006-01-29', 'M', 2300),
('Ryan', 'Bell', '1931-05-27', 'M', 1478),
('Michael', 'Mckenzie', '1856-05-17', 'M', 1128),
('Ashley', 'Hunter', '1859-10-20', 'F', 1018),
('Andrew', 'Lopez', '1947-11-04', 'M', 1766),
('Brittany', 'Pitts', '1740-05-14', 'F', 939),
('Jennifer', 'Garcia', '1896-05-31', 'F', 2437),
('Matthew', 'Maxwell', '1783-07-22', 'M', 1864),
('Jesse', 'Odonnell', '1751-10-11', 'M', 2416),
('Candace', 'Robinson', '1979-02-27', 'F', 2106),
('Sarah', 'Martinez', '1963-06-17', 'F', 1674),
('Sally', 'Jones', '1846-09-13', 'F', 1117),
('Marco', 'Brown', '1858-05-20', 'M', 1940),
('Thomas', 'Drake', '1699-09-25', 'M', 1240),
('Karen', 'Arroyo', '1814-05-22', 'F', 2303),
('Sarah', 'Klein', '1776-10-05', 'F', 738),
('Maria', 'Wong', '1935-12-07', 'F', 2607),
('Hannah', 'Hernandez', '1895-05-30', 'F', 2197),
('Barry', 'Malone', '1981-08-23', 'M', 2373),
('Alexis', 'Brown', '1844-06-18', 'M', 1842),
('Jessica', 'Gates', '1989-04-30', 'F', 770),
('Matthew', 'Smith', '1966-12-14', 'M', 2462),
('Cody', 'Henry', '2000-01-23', 'M', 1646),
('Charles', 'Murray', '1791-04-08', 'M', 2765),
('Elizabeth', 'Moreno', '1880-05-21', 'F', 2682),
('Chloe', 'Kline', '1927-03-07', 'F', 2526),
('Nathan', 'Little', '1712-06-13', 'M', 1771),
('Kaitlin', 'Zuniga', '1746-05-24', 'F', 2189),
('Erica', 'Thomas', '1820-05-16', 'F', 1094),
('Alexis', 'Serrano', '1837-09-25', 'F', 1819),
('John', 'Johnson', '1941-12-27', 'M', 1205),
('Bernard', 'Jordan', '1896-05-21', 'M', 1899),
('Matthew', 'Buck', '1746-07-12', 'M', 2296),
('Meghan', 'Andrews', '1903-12-04', 'F', 1571),
('Melvin', 'Bonilla', '2004-02-20', 'M', 2143),
('Cassidy', 'Marshall', '1778-10-26', 'F', 941),
('Eric', 'Turner', '1725-12-31', 'M', 1657),
('Mark', 'Smith', '2009-10-29', 'M', 1313),
('Tony', 'Woods', '1861-11-13', 'M', 2573),
('Jessica', 'Montgomery', '1901-07-26', 'F', 771),
('Darren', 'Howell', '1868-05-18', 'M', 2145),
('Susan', 'Hendrix', '1887-07-14', 'F', 1269),
('Brian', 'Long', '1831-05-17', 'M', 2007),
('Anthony', 'Zuniga', '1886-08-13', 'M', 808),
('Ashley', 'Woodward', '1992-08-12', 'F', 1324),
('Alicia', 'Goodman', '1989-05-05', 'F', 2007),
('Deanna', 'Ross', '1901-09-22', 'F', 1194),
('Donald', 'Edwards', '1825-11-29', 'M', 2707),
('Erica', 'Evans', '1899-10-06', 'F', 1468),
('Cassie', 'Gomez', '1847-04-02', 'F', 1371),
('Nicole', 'Sullivan', '1771-09-06', 'F', 1695),
('Sarah', 'Johnson', '1967-05-09', 'F', 1185),
('Nancy', 'Duncan', '1790-03-19', 'F', 1256),
('Charlotte', 'Castillo', '1815-08-23', 'F', 996),
('David', 'Williams', '1794-01-11', 'M', 1388),
('Jennifer', 'Johnson', '1750-11-15', 'F', 715),
('Raymond', 'Fisher', '1719-11-06', 'M', 1097),
('Steven', 'Brown', '1981-01-06', 'M', 2768),
('David', 'Hudson', '1845-09-17', 'M', 1898),
('Robin', 'Wright', '1763-05-25', 'F', 735),
('Peter', 'Roman', '1733-01-31', 'M', 828),
('Crystal', 'Schmidt', '1784-11-05', 'F', 1842),
('Roger', 'Luna', '1756-09-07', 'M', 2539),
('Melanie', 'Brown', '1911-09-30', 'F', 2600),
('Lynn', 'Howard', '1855-11-15', 'F', 1259),
('Patricia', 'Hernandez', '1835-09-11', 'F', 2308),
('Charles', 'Ferguson', '1836-05-30', 'M', 998),
('Victoria', 'Brown', '1760-04-22', 'F', 2066),
('Kevin', 'Pena', '1881-03-19', 'M', 653),
('Tyler', 'Walker', '1741-07-16', 'M', 2604),
('Sydney', 'Walker', '1743-11-04', 'F', 2795),
('Travis', 'Parrish', '1708-11-05', 'M', 2653),
('Alvin', 'Murray', '1807-04-21', 'M', 1042),
('Randy', 'Garrett', '1997-01-13', 'M', 1150),
('Amanda', 'Mckee', '1724-02-19', 'F', 1893),
('Michelle', 'Peterson', '1726-11-04', 'F', 2351),
('Kristy', 'Johnson', '1796-07-09', 'F', 1910),
('Daniel', 'Johnson', '1893-06-16', 'M', 1396),
('Manuel', 'King', '2007-08-21', 'M', 1346),
('Gary', 'Haley', '1728-10-18', 'M', 1854),
('James', 'Lewis', '1718-12-15', 'M', 1669),
('Jay', 'Walker', '1908-10-15', 'M', 1120),
('Cynthia', 'Olson', '1875-03-04', 'F', 1543),
('Jason', 'Boyd', '1852-02-22', 'M', 1515),
('Mark', 'Cruz', '2007-04-22', 'M', 2551),
('Tina', 'Payne', '1769-10-18', 'F', 1300),
('Patrick', 'Moore', '1807-07-11', 'M', 2646),
('Devin', 'Mendoza', '1929-06-18', 'M', 2677),
('Elizabeth', 'Johnson', '1953-06-28', 'F', 1802),
('Chris', 'Zhang', '1725-09-10', 'M', 2114),
('Beverly', 'Johnson', '1858-04-03', 'F', 680),
('Brandon', 'Moore', '1788-12-15', 'M', 730),
('Aaron', 'Collier', '1985-12-05', 'M', 2301),
('Cassandra', 'Harris', '1728-08-13', 'F', 2511),
('Sergio', 'Richardson', '1756-12-04', 'M', 1399),
('Benjamin', 'Costa', '1831-12-09', 'M', 2115),
('Kristin', 'Davis', '1732-05-24', 'F', 2589),
('Victor', 'Pena', '1711-02-25', 'M', 2591),
('Cynthia', 'Newton', '1887-12-22', 'F', 750),
('Mark', 'Schneider', '1973-02-05', 'M', 674),
('Amanda', 'Simon', '1789-07-01', 'F', 2840),
('Ronald', 'Mora', '1981-07-03', 'M', 2292),
('Lindsey', 'Smith', '1923-07-15', 'F', 1537),
('Melissa', 'Lopez', '1967-06-23', 'F', 2493),
('Amy', 'Carroll', '1951-12-31', 'F', 1601),
('Megan', 'Moore', '1912-06-03', 'F', 956),
('Angela', 'Sanchez', '2003-05-29', 'F', 1207),
('Richard', 'Hays', '1770-08-10', 'M', 1812),
('Robyn', 'Duarte', '1747-03-21', 'F', 2671),
('Mackenzie', 'Jensen', '1910-01-30', 'F', 2589),
('Tommy', 'Graves', '1865-01-14', 'M', 1671),
('David', 'Nguyen', '1712-03-19', 'M', 1135),
('Carol', 'French', '1884-03-17', 'F', 2227),
('Luis', 'Scott', '1983-12-17', 'M', 1149),
('Robert', 'Mercer', '1930-03-09', 'M', 1509),
('Jacob', 'Johnson', '1756-10-17', 'M', 1052),
('Katherine', 'Brown', '1955-11-23', 'F', 1082),
('Cynthia', 'Wilson', '1814-10-05', 'F', 2822),
('Scott', 'Griffin', '1766-08-23', 'M', 811),
('Robert', 'Fox', '1729-02-21', 'M', 2328),
('Taylor', 'Collins', '1887-06-09', 'F', 2018),
('Thomas', 'Garrett', '1973-02-17', 'M', 656),
('Alison', 'Thompson', '1728-06-01', 'F', 949),
('Ryan', 'Smith', '1934-08-06', 'M', 1880),
('Derek', 'Brooks', '1859-10-19', 'M', 2087),
('Anthony', 'Johnson', '1985-02-11', 'M', 2850),
('Diana', 'Lee', '1816-01-06', 'F', 2341),
('Justin', 'Miller', '2010-08-18', 'M', 929),
('Linda', 'Young', '1941-06-11', 'F', 1926),
('Danielle', 'Reeves', '1923-10-01', 'F', 1387),
('Alexandria', 'Carr', '1811-07-14', 'F', 1269),
('Derek', 'Lawson', '1713-03-21', 'M', 1034),
('Alexis', 'Miller', '1923-12-16', 'F', 2025),
('David', 'Richardson', '1918-10-27', 'M', 993),
('Laurie', 'Barrett', '1921-08-24', 'F', 2402),
('Michael', 'Ayala', '1806-03-03', 'M', 2322),
('Elizabeth', 'Hutchinson', '1751-02-04', 'F', 1128),
('Becky', 'Wagner', '1829-01-03', 'F', 2082),
('Melissa', 'Schmidt', '1933-04-03', 'F', 783),
('Erin', 'Chavez', '1781-06-11', 'F', 2385),
('Donna', 'Kelly', '1813-03-22', 'F', 2779),
('Frank', 'Smith', '1865-10-08', 'M', 1025),
('Dale', 'Phillips', '1699-10-22', 'M', 945),
('Jennifer', 'Erickson', '1965-11-09', 'F', 2393),
('Richard', 'Patel', '1720-08-09', 'M', 1490),
('Stacy', 'Contreras', '1929-09-05', 'F', 2164),
('Melissa', 'Lopez', '1754-07-19', 'F', 2202),
('Tiffany', 'Mueller', '1750-11-29', 'F', 2404),
('Michael', 'Richards', '1816-06-19', 'M', 2267),
('Rachel', 'Singh', '1912-10-28', 'F', 1602),
('Brian', 'Thompson', '1957-03-28', 'M', 2776),
('Benjamin', 'Logan', '1998-04-26', 'M', 1191),
('Shawn', 'Moody', '1958-03-26', 'M', 1224),
('Kathleen', 'Clark', '1936-11-26', 'F', 1189),
('Blake', 'Montes', '1977-07-24', 'M', 1394),
('Ronald', 'Howard', '1952-10-08', 'M', 1776),
('Justin', 'Taylor', '1878-08-26', 'M', 2016),
('Lisa', 'Rodriguez', '1886-09-22', 'F', 1242),
('Michael', 'Lopez', '1926-10-26', 'M', 1766),
('Jessica', 'Gonzalez', '1845-09-22', 'F', 2350),
('Jessica', 'Harmon', '2001-10-10', 'F', 2400),
('Wesley', 'Pena', '1908-09-05', 'M', 2233),
('Andrew', 'Glass', '1974-05-24', 'M', 1678),
('Lisa', 'Smith', '1898-07-23', 'F', 2348),
('Heidi', 'Hansen', '1954-11-16', 'F', 1516),
('Rebecca', 'Garrison', '1785-10-23', 'F', 2631),
('Ashlee', 'Mills', '1978-02-01', 'F', 2528),
('Daniel', 'Mendoza', '1904-02-14', 'M', 1455),
('Madison', 'Burch', '1981-04-30', 'F', 2121),
('Amanda', 'Sanders', '1745-07-18', 'F', 874),
('Melissa', 'Meyer', '1728-09-11', 'F', 714),
('Tara', 'Arnold', '1712-02-23', 'F', 2126),
('Jeffrey', 'Ruiz', '1771-01-31', 'M', 753),
('Christine', 'Miller', '1786-06-12', 'F', 2792),
('Patrick', 'Allen', '1912-02-11', 'M', 2367),
('Jordan', 'Ward', '1843-06-07', 'F', 2816),
('Kyle', 'Jones', '1929-08-25', 'M', 2529),
('Amanda', 'Baker', '1890-07-09', 'F', 677),
('Deborah', 'Carlson', '1991-12-24', 'F', 1701),
('Daniel', 'Davis', '1842-10-27', 'M', 1379),
('Jesse', 'Martinez', '1983-03-22', 'M', 651),
('Scott', 'Rowe', '1944-03-07', 'M', 1956),
('Jane', 'Smith', '1998-05-31', 'F', 1169),
('Christopher', 'Gonzalez', '1787-07-12', 'M', 2329),
('David', 'Smith', '1824-01-06', 'M', 1598),
('Matthew', 'Quinn', '1818-05-08', 'M', 2337),
('Dale', 'Adams', '1769-03-27', 'M', 2671),
('Angela', 'Kelly', '1757-04-15', 'F', 1375),
('Laura', 'Carlson', '1762-10-19', 'F', 727),
('Ashley', 'Taylor', '2000-05-09', 'F', 927),
('Daniel', 'Davis', '1989-07-05', 'M', 2715),
('Angela', 'Marks', '1785-04-25', 'F', 1505),
('Matthew', 'Horne', '1708-04-23', 'M', 2799),
('Courtney', 'Martinez', '1953-01-12', 'F', 844),
('Anna', 'Bailey', '2003-06-24', 'F', 811),
('Alan', 'King', '1997-05-20', 'M', 691),
('Thomas', 'Mccarthy', '1705-04-19', 'M', 2633),
('Brandon', 'Lucas', '1819-07-18', 'M', 1855),
('Jessica', 'Garcia', '1947-10-11', 'F', 2720),
('Tony', 'Washington', '1925-02-11', 'M', 1042),
('Ariel', 'Gonzales', '1929-04-03', 'F', 1547),
('Kelli', 'Jones', '1918-07-29', 'F', 1377),
('Bruce', 'Gibbs', '1939-08-05', 'M', 1604),
('Joseph', 'Peters', '1748-08-12', 'M', 1635),
('Christine', 'Adams', '1874-07-09', 'F', 990),
('Derek', 'Cunningham', '1836-07-28', 'M', 2835),
('Cheyenne', 'Young', '1829-04-22', 'F', 1154),
('Bradley', 'Bell', '1901-08-02', 'M', 2086),
('Amanda', 'Lee', '1939-05-09', 'F', 2437),
('John', 'Mcdaniel', '1732-11-01', 'M', 2029),
('Linda', 'Torres', '1862-08-03', 'F', 2750),
('Jennifer', 'Bush', '1941-02-25', 'F', 1749),
('Donna', 'Aguilar', '1931-07-26', 'F', 761),
('Dominique', 'Johnson', '1907-01-22', 'F', 2127),
('Seth', 'Nguyen', '1958-07-13', 'M', 1485),
('Joshua', 'Meza', '1977-12-17', 'M', 2016),
('Michael', 'Stewart', '1805-11-15', 'M', 1052),
('Sue', 'Hood', '1851-07-29', 'F', 1963),
('Kimberly', 'Larson', '1920-01-23', 'F', 2260),
('Tina', 'Hardy', '1862-08-16', 'F', 1484),
('Sheila', 'Mitchell', '1976-05-30', 'F', 826),
('Casey', 'Ball', '1982-11-10', 'M', 2266),
('Nancy', 'Wright', '1706-10-23', 'F', 2584),
('Judith', 'Wilson', '1963-12-24', 'F', 1493),
('Jason', 'Olson', '1915-02-16', 'M', 1551),
('Dawn', 'Nelson', '1895-06-04', 'F', 789),
('Christine', 'Little', '1975-07-25', 'F', 811),
('Larry', 'Conley', '1729-12-01', 'M', 1047),
('Kimberly', 'King', '2008-03-13', 'F', 2576),
('Thomas', 'Phillips', '1827-12-22', 'M', 2804),
('Laurie', 'Cox', '1985-12-11', 'F', 2249),
('Jose', 'Dunn', '2003-05-29', 'M', 1473),
('Kristen', 'Shelton', '1711-02-23', 'F', 1078),
('James', 'Klein', '1951-08-11', 'M', 2022),
('Marcus', 'Smith', '1783-03-07', 'M', 2826),
('Shannon', 'Williams', '1983-05-12', 'F', 1820),
('Brittany', 'Bradley', '1728-07-02', 'F', 1111),
('Lisa', 'Moody', '1727-02-09', 'F', 1738),
('Rebekah', 'Bush', '1997-02-08', 'F', 2220),
('Jessica', 'Green', '1703-05-06', 'F', 1979),
('Lori', 'Watson', '2003-12-07', 'F', 2466),
('Patricia', 'Thompson', '1753-11-30', 'F', 1614),
('Brooke', 'Fields', '1870-08-29', 'F', 2833),
('Charles', 'Carr', '1725-02-27', 'M', 2405),
('Matthew', 'Thompson', '1736-11-03', 'M', 2386),
('Evan', 'Cline', '1893-10-02', 'M', 1164),
('Alicia', 'Stone', '1816-12-24', 'F', 2778),
('Lindsey', 'Ford', '1822-09-26', 'F', 2502),
('Zachary', 'Johnson', '1885-10-02', 'M', 2794),
('Briana', 'Jones', '1942-01-27', 'F', 2835),
('Patrick', 'Baker', '2003-05-27', 'M', 1810),
('Kaitlin', 'Fleming', '1979-04-25', 'F', 2495),
('Bruce', 'Walters', '1893-10-22', 'M', 1647),
('Evelyn', 'Wood', '1894-06-12', 'F', 2294),
('Debra', 'Roberts', '2007-06-18', 'F', 1713),
('Gary', 'Armstrong', '1879-01-17', 'M', 1275),
('David', 'Clark', '1892-07-28', 'M', 1029),
('Susan', 'Spears', '1792-02-16', 'F', 1145),
('Martha', 'Gonzales', '1901-02-14', 'F', 1710),
('Theresa', 'Simmons', '1808-05-23', 'F', 1840),
('Dana', 'Bryant', '1796-12-06', 'F', 1976),
('Heidi', 'Elliott', '1763-10-27', 'F', 2109),
('Ann', 'Gregory', '1830-06-03', 'F', 671),
('Jason', 'Espinoza', '1820-11-26', 'M', 1606),
('Jonathan', 'Mann', '1934-08-07', 'M', 2315),
('Christopher', 'Jones', '1761-04-05', 'M', 705),
('Tamara', 'Mahoney', '1720-10-29', 'F', 1795),
('Dylan', 'Rodriguez', '1905-07-25', 'M', 1825),
('Alison', 'Nunez', '1972-07-21', 'F', 2393),
('Abigail', 'Compton', '1797-07-10', 'F', 2350),
('Timothy', 'Young', '1781-05-12', 'M', 1105),
('Susan', 'Peck', '1868-02-27', 'F', 825),
('Michele', 'Davis', '1802-07-02', 'F', 803),
('Melissa', 'Taylor', '1924-02-16', 'F', 2254),
('Amber', 'Turner', '1819-09-17', 'F', 1095),
('Jordan', 'West', '1989-11-23', 'M', 2147),
('Miranda', 'Mckay', '1872-07-25', 'F', 1253),
('Ethan', 'Kelly', '1791-06-15', 'M', 2033),
('Jeremy', 'Adkins', '1990-04-19', 'M', 1184),
('Stephanie', 'Brown', '1738-10-15', 'F', 2730),
('Theresa', 'Robertson', '1885-06-16', 'F', 1111),
('Joanne', 'Aguilar', '1772-11-17', 'F', 2712),
('Lucas', 'Kramer', '1763-07-03', 'M', 2798),
('Bobby', 'Luna', '1929-05-08', 'M', 2165),
('James', 'Lee', '1969-07-04', 'M', 1010),
('Holly', 'Johnson', '1790-06-10', 'F', 1100),
('Joshua', 'Williams', '1702-01-01', 'M', 2321),
('Kimberly', 'Johnston', '1963-02-17', 'F', 2148),
('Christopher', 'Huber', '1911-04-10', 'M', 2495),
('Kenneth', 'Moore', '1963-01-04', 'M', 1078),
('Betty', 'Martin', '1722-09-29', 'F', 1340),
('Nathan', 'Bryan', '1791-08-28', 'M', 721),
('Heather', 'Chase', '1778-07-19', 'F', 1464),
('Michael', 'Wallace', '1783-10-11', 'M', 2432),
('Craig', 'Nelson', '1746-08-19', 'M', 2778),
('Sylvia', 'Adams', '1929-07-09', 'F', 1380),
('Courtney', 'Ray', '1832-12-26', 'F', 1934),
('William', 'Murphy', '1955-05-17', 'M', 2258),
('Kathryn', 'Arnold', '1955-03-19', 'F', 1684),
('Hannah', 'Meyer', '1882-08-30', 'F', 1916),
('Tonya', 'Archer', '1729-03-01', 'F', 2221),
('Maureen', 'Taylor', '1757-01-02', 'F', 2273),
('Diana', 'Johnson', '1711-08-24', 'F', 2706),
('Angela', 'Rivera', '1820-11-29', 'F', 2210),
('Sean', 'Thompson', '1828-01-16', 'M', 1894),
('Connie', 'Leonard', '1745-09-26', 'F', 1665),
('Sarah', 'Sanchez', '1954-08-06', 'F', 1742),
('Alexander', 'Smith', '1857-01-09', 'M', 2213),
('Scott', 'Young', '1809-08-20', 'M', 2820),
('Aaron', 'Colon', '1963-05-03', 'M', 1223),
('Wendy', 'Meadows', '1848-10-26', 'F', 1657),
('Devin', 'Key', '1905-06-27', 'M', 2244),
('Nicole', 'Nunez', '1989-05-29', 'F', 1679),
('Jenna', 'Esparza', '1990-04-17', 'F', 1018),
('Mitchell', 'Richards', '1924-09-11', 'M', 1550),
('Candace', 'Wilkerson', '1945-11-15', 'F', 2232),
('Tyler', 'Allen', '1793-01-13', 'M', 911),
('Erica', 'Ibarra', '1753-03-28', 'F', 2291),
('Charles', 'Walker', '1892-11-04', 'M', 1735),
('Robert', 'Obrien', '1748-08-15', 'M', 1619),
('Mariah', 'Blake', '1717-09-07', 'F', 2216),
('David', 'Fernandez', '1848-01-30', 'M', 2675),
('Ryan', 'Jennings', '1794-07-12', 'M', 1379),
('Amy', 'Park', '1724-06-13', 'F', 1874),
('Mary', 'Garcia', '1969-05-12', 'F', 2367),
('William', 'Campbell', '1712-10-22', 'M', 2051),
('Aaron', 'Smith', '1803-08-08', 'M', 1158),
('Jacob', 'Harris', '1792-07-12', 'M', 1312),
('William', 'Blackwell', '1758-05-05', 'M', 834),
('Alicia', 'Peterson', '1958-06-25', 'F', 2422),
('Robin', 'Hill', '1929-02-23', 'F', 888),
('Jennifer', 'Gonzalez', '1966-10-24', 'F', 1822),
('Judith', 'Allen', '1856-03-09', 'F', 1783),
('Bobby', 'Hoffman', '1821-10-19', 'M', 1385),
('Daniel', 'Simmons', '1949-05-29', 'M', 1148),
('Matthew', 'Williams', '1953-10-22', 'M', 2726),
('Suzanne', 'Stark', '1752-12-16', 'F', 1684),
('Jesse', 'Sullivan', '1839-08-04', 'M', 1798),
('James', 'Thompson', '1798-03-23', 'M', 2556),
('Paul', 'Reyes', '1739-01-14', 'M', 1105),
('Janet', 'Li', '1762-08-31', 'F', 2149),
('Joseph', 'Clay', '1865-03-10', 'M', 1627),
('Alison', 'Simmons', '1802-09-21', 'F', 1880),
('Bianca', 'Lloyd', '1924-04-20', 'F', 2035),
('Brian', 'Warner', '1873-08-01', 'M', 853),
('Benjamin', 'Scott', '1960-06-04', 'M', 2389),
('Roberta', 'Wheeler', '1936-08-07', 'F', 1458),
('Peggy', 'Lowery', '1977-08-23', 'F', 1403),
('Briana', 'Wagner', '1937-03-19', 'F', 1978),
('Valerie', 'Robinson', '1844-01-31', 'F', 739),
('Tanya', 'Lane', '1703-05-12', 'F', 1240),
('Andrew', 'Krause', '1843-10-21', 'M', 1429),
('Brian', 'Harris', '1953-03-28', 'M', 1178),
('Greg', 'Greer', '1732-09-09', 'M', 1004),
